관리번호,위도,경도
한남대교북단_상-029,37.529165,127.011374
한남대교북단_상-030,37.52934,127.01124
한남대교북단_상-031,37.52958,127.01124
한남대교북단_상-032,37.529849,127.011292
한남대교북단_상-033,37.530022,127.011509
한남대교북단_상-034,37.530259,127.011732
한남대교북단_상-035,37.530458,127.012012
한남대교북단_상-036,37.530684,127.012176
한남대교북단_상-037,37.530929,127.012438
한남대교북단_상-038,37.531161,127.01259
한남대교북단_상-039,37.531395,127.012799
한남대교북단_상-040,37.531607,127.012898
한남대교북단_상-041,37.531737,127.013023
한남대교북단_상-042,37.531897,127.013093
한남대교북단_하-036,37.526945,127.012646
한남대교북단_하-037,37.527197,127.012411
한남대교북단_하-038,37.527466,127.012163
한남대교북단_하-039,37.527719,127.011927
한남대교북단_하-040,37.527943,127.011718
한남대교북단_하-041,37.52819,127.011495
한남대교북단_하-042,37.528449,127.011229
한남대교북단_하-043,37.528961,127.010791
한남대교북단_하-044,37.529055,127.010637
한남대교북단_하-045,37.529128,127.010424
한남대교북단_하-046,37.529152,127.010149
한남대교북단_하-047,37.529105,127.009872
한남대교북단_하-048,37.52898,127.009577
한남대교북단_하-049,37.528855,127.00931
한남대교북단_하-050,37.528689,127.00898
한남대교북단_하-051,37.528538,127.008684
한남대교북단_하-052,37.528397,127.008392
한남대교북단_하-053,37.528269,127.008146
한남대교북단_하-054,37.528162,127.007939
한남대교북단_하-055,37.528037,127.007697
한남대교북단_하-056,37.528808,127.010954
한남대교북단_하-057,37.528901,127.010865
한남대교북단_하-058,37.529005,127.010775
한남대교북단_하-059,37.529068,127.01072
한남대교북단_하-060,37.529164,127.010625
한남대교북단_하-061,37.529268,127.01053
한남대교북단_하-062,37.529378,127.010427
한남대교북단_하-063,37.529486,127.010322
한남대교북단_하-064,37.529584,127.010237
한남대교북단_하-065,37.529676,127.010153
한남대교북단_하-066,37.529774,127.010073
한남대교북단_하-067,37.529857,127.010002
한남대교북단_하-068,37.529939,127.009929
한남대교북단_하-085,37.527057,127.012851
한남대교북단_하-086,37.527301,127.01263
한남대교북단_하-087,37.527564,127.012393
한남대교북단_하-088,37.527839,127.012147
한남대교북단_하-089,37.528061,127.011944
한남대교북단_하-090,37.528313,127.011721
한남대교북단_하-091,37.528588,127.011471
한남대교북단_하-092,37.528988,127.01111
한남대교북단_하-093,37.529264,127.010859
한남대교북단_하-094,37.529543,127.010609
한남대교북단_하-095,37.529816,127.010364
한남대교북단_하-096,37.530042,127.010162
한남대교북단경관01-01,37.528747,127.011645
한남대교북단경관01-02,37.528457,127.011914
한남대교북단경관01-03,37.5282,127.01216
한남대교북단경관01-04,37.527983,127.012361
한남대교북단경관01-05,37.527724,127.012601
한남대교북단경관01-06,37.527507,127.012808
한남대교북단경관01-07,37.527243,127.013068
한남대교북단경관01-08,37.526859,127.013303
한남대교북단경관01-09,37.527149,127.013027
한남대교북단경관01-10,37.527405,127.01279
한남대교북단경관01-11,37.527669,127.012555
한남대교북단경관01-12,37.527946,127.012295
한남대교북단경관01-13,37.528176,127.012088
한남대교북단경관01-14,37.528429,127.011853
한남대교북단경관01-15,37.528696,127.011606
한남대교북단경관01-16,37.528927,127.011397
한남대교북단경관02-01,37.528493,127.011255
한남대교북단경관02-02,37.528203,127.011533
한남대교북단경관02-03,37.527966,127.011748
한남대교북단경관02-04,37.527738,127.011971
한남대교북단경관02-05,37.527489,127.012192
한남대교북단경관02-06,37.52726,127.012413
한남대교북단경관02-07,37.52697,127.012668
한남대교북단경관02-08,37.526697,127.013048
한남대교북단경관02-09,37.526999,127.012766
한남대교북단경관02-10,37.527254,127.012536
한남대교북단경관02-11,37.527518,127.012293
한남대교북단경관02-12,37.527793,127.012041
한남대교북단경관02-13,37.528027,127.011831
한남대교북단경관02-14,37.528261,127.011609
한남대교북단경관02-15,37.528556,127.011343
한남대교북단경관02-16,37.52878,127.011142
행주대교경관조명_01-01,37.597831,126.810205
행주대교경관조명_01-02,37.598065,126.810433
행주대교경관조명_01-03,37.598287,126.810636
행주대교경관조명_01-04,37.598509,126.810849
행주대교경관조명_01-05,37.598734,126.811064
행주대교경관조명_01-06,37.598937,126.811274
행주대교경관조명_01-07,37.599147,126.811487
행주대교경관조명_01-08,37.59935,126.811686
행주대교경관조명_01-09,37.599578,126.811901
행주대교경관조명_01-10,37.599812,126.812131
행주대교경관조명_02-01,37.598152,126.809584
행주대교경관조명_02-02,37.59843,126.809872
행주대교경관조명_02-03,37.598693,126.810134
행주대교경관조명_02-04,37.59898,126.810426
행주대교경관조명_02-05,37.599274,126.81071
행주대교경관조명_02-06,37.599537,126.810972
행주대교경관조명_02-07,37.599792,126.811232
행주대교경관조명_02-08,37.60004,126.811482
행주대교남단_05-01,37.589656,126.801113
행주대교남단_05-02,37.589555,126.800984
행주대교남단_05-03,37.589481,126.800842
행주대교남단_05-04,37.589414,126.800693
행주대교남단_05-05,37.592096,126.800523
행주대교남단_05-06,37.591913,126.800273
행주대교남단_05-07,37.591672,126.800044
행주대교남단_05-08,37.591337,126.799843
행주대교남단_05-09,37.590986,126.799964
행주대교남단_05-10,37.590627,126.800103
행주대교남단_05-11,37.590272,126.800369
행주대교남단_05-12,37.5899,126.800628
행주대교남단_05-13,37.589714,126.800635
행주대교남단_05-14,37.589612,126.800663
행주대교남단_05-15,37.589678,126.80077
행주대교남단_05-16,37.589659,126.800874
행주대교남단_05-17,37.589661,126.800999
행주대교남단_05-18,37.589791,126.8012
행주대교남단_05-19,37.589875,126.801511
행주대교남단_05-20,37.59001,126.801788
행주대교남단_05-21,37.590163,126.80204
행주대교남단_05-22,37.590325,126.802256
행주대교남단_05-23,37.590498,126.802463
행주대교남단_05-24,37.590675,126.802652
행주대교남단_06-01,37.590361,126.802782
행주대교남단_06-02,37.590471,126.802935
행주대교남단_06-03,37.590578,126.803097
행주대교남단_06-04,37.59071,126.803213
행주대교남단_06-05,37.590862,126.803372
행주대교남단_06-06,37.590995,126.803496
행주대교남단_06-07,37.590516,126.8033
행주대교남단_06-08,37.590417,126.803512
행주대교남단_06-09,37.590347,126.803154
행주대교남단_06-10,37.590323,126.803445
행주대교남단_06-11,37.590304,126.803783
행주대교남단_06-12,37.590305,126.804035
행주대교남단_06-13,37.590374,126.804225
행주대교남단_06-14,37.590499,126.804359
행주대교남단_06-15,37.590665,126.804408
행주대교남단_06-16,37.590793,126.804322
행주대교남단_06-17,37.590912,126.804188
행주대교남단_06-18,37.590968,126.804012
행주대교남단_06-19,37.591024,126.803828
행주대교남단_06-20,37.591082,126.80365
행주대교남단_상-001,37.591453,126.80389
행주대교남단_상-002,37.591617,126.804029
행주대교남단_상-003,37.591777,126.804167
행주대교남단_상-004,37.592164,126.804447
행주대교남단_상-005,37.592618,126.804902
행주대교남단_상-006,37.593034,126.805305
행주대교남단_상-007,37.593509,126.805767
행주대교남단_상-008,37.593894,126.80614
행주대교남단_상-009,37.59429,126.806523
행주대교남단_상-010,37.594394,126.806671
행주대교남단_상-011,37.594675,126.806944
행주대교남단_상-012,37.595001,126.807261
행주대교남단_상-013,37.595373,126.807622
행주대교남단_상-014,37.595735,126.807974
행주대교남단_상-015,37.596046,126.808277
행주대교남단_상-041,37.596073,126.808076
행주대교남단_상-042,37.595719,126.807733
행주대교남단_상-043,37.59533,126.807358
행주대교남단_상-044,37.594953,126.806995
행주대교남단_상-045,37.594579,126.806634
행주대교남단_상-046,37.59426,126.806364
행주대교남단_상-047,37.593839,126.80596
행주대교남단_상-048,37.593454,126.805591
행주대교남단_상-049,37.592994,126.80515
행주대교남단_상-050,37.592538,126.804713
행주대교남단_상-051,37.592118,126.804316
행주대교남단_상-052,37.59187,126.804052
행주대교남단_상-053,37.591683,126.803914
행주대교남단_상-054,37.591513,126.803717
행주대교남단_상-055,37.591321,126.803581
행주대교남단_상-115,37.591319,126.803953
행주대교남단_상-116,37.591261,126.804257
행주대교남단_상-117,37.591134,126.804527
행주대교남단_상-118,37.591054,126.804831
행주대교남단_상-119,37.590921,126.805087
행주대교남단_상-120,37.590812,126.805382
행주대교남단_상-121,37.590644,126.805643
행주대교남단_상-122,37.590501,126.805961
행주대교남단_상-123,37.590366,126.806271
행주대교남단_상-124,37.59022,126.806614
행주대교남단_상-125,37.590089,126.807
행주대교남단_상-126,37.589981,126.807365
행주대교남단_상-127,37.589875,126.807743
행주대교남단_상-128,37.58977,126.808112
행주대교남단_상-129,37.592135,126.804721
행주대교남단_상-130,37.5919,126.804901
행주대교남단_상-131,37.591749,126.80524
행주대교남단_상-132,37.591574,126.805548
행주대교남단_상-133,37.591346,126.805939
행주대교남단_하-056,37.591369,126.803478
행주대교남단_하-057,37.591528,126.803617
행주대교남단_하-058,37.591666,126.803738
행주대교남단_하-059,37.59179,126.80385
행주대교남단_하-060,37.591898,126.803944
행주대교남단_하-061,37.59209,126.804115
행주대교남단_하-062,37.592538,126.804541
행주대교남단_하-063,37.593008,126.804992
행주대교남단_하-064,37.593484,126.805447
행주대교남단_하-065,37.593863,126.805808
행주대교남단_하-066,37.594289,126.806216
행주대교남단_하-067,37.594481,126.8064
행주대교남단_하-068,37.594805,126.806711
행주대교남단_하-069,37.595154,126.807047
행주대교남단_하-070,37.595514,126.807392
행주대교남단_하-071,37.595835,126.807702
행주대교남단_하-072,37.59614,126.807994
행주대교남단_하-097,37.596159,126.807873
행주대교남단_하-098,37.595863,126.807583
행주대교남단_하-099,37.595591,126.807316
행주대교남단_하-100,37.595275,126.807008
행주대교남단_하-101,37.59499,126.80673
행주대교남단_하-102,37.594689,126.806434
행주대교남단_하-103,37.594438,126.80619
행주대교남단_하-104,37.594325,126.806079
행주대교남단_하-105,37.593905,126.805667
행주대교남단_하-106,37.59353,126.8053
행주대교남단_하-107,37.593044,126.804824
행주대교남단_하-108,37.592612,126.804407
행주대교남단_하-109,37.592161,126.803985
행주대교남단_하-110,37.591979,126.803815
행주대교남단_하-111,37.591873,126.803703
행주대교남단_하-112,37.591763,126.803584
행주대교남단_하-113,37.591656,126.803445
행주대교남단_하-114,37.591508,126.80329
행주대교북단_상-016,37.596231,126.808463
행주대교북단_상-017,37.596532,126.808762
행주대교북단_상-018,37.596861,126.809088
행주대교북단_상-019,37.597166,126.809389
행주대교북단_상-020,37.597486,126.809706
행주대교북단_상-021,37.597807,126.810023
행주대교북단_상-022,37.598025,126.810188
행주대교북단_상-023,37.598393,126.810555
행주대교북단_상-024,37.598789,126.810948
행주대교북단_상-025,37.599182,126.811339
행주대교북단_상-026,37.599583,126.811738
행주대교북단_상-027,37.599993,126.812148
행주대교북단_상-028,37.600007,126.811997
행주대교북단_상-029,37.599685,126.811679
행주대교북단_상-030,37.599272,126.81127
행주대교북단_상-031,37.598869,126.810872
행주대교북단_상-032,37.59848,126.810487
행주대교북단_상-033,37.598084,126.810096
행주대교북단_상-034,37.597903,126.809858
행주대교북단_상-035,37.59763,126.809587
행주대교북단_상-036,37.59738,126.80934
행주대교북단_상-037,37.597118,126.809079
행주대교북단_상-038,37.596861,126.808826
행주대교북단_상-039,37.596579,126.808546
행주대교북단_상-040,37.59633,126.808298
행주대교북단_하-073,37.596376,126.808229
행주대교북단_하-074,37.596733,126.808584
행주대교북단_하-075,37.597068,126.808918
행주대교북단_하-076,37.597389,126.809237
행주대교북단_하-077,37.59771,126.809556
행주대교북단_하-078,37.598004,126.809849
행주대교북단_하-079,37.598147,126.809981
행주대교북단_하-080,37.598515,126.810339
행주대교북단_하-081,37.598955,126.810771
행주대교북단_하-082,37.599333,126.811142
행주대교북단_하-083,37.599743,126.811541
행주대교북단_하-084,37.600146,126.811937
행주대교북단_하-085,37.600165,126.811754
행주대교북단_하-086,37.599835,126.81143
행주대교북단_하-087,37.599445,126.811045
행주대교북단_하-088,37.599086,126.810691
행주대교북단_하-089,37.598677,126.810289
행주대교북단_하-090,37.5983,126.80992
행주대교북단_하-091,37.5981,126.809691
행주대교북단_하-092,37.597812,126.809407
행주대교북단_하-093,37.597497,126.809099
행주대교북단_하-094,37.597181,126.808789
행주대교북단_하-095,37.596851,126.808467
행주대교북단_하-096,37.596468,126.808091
현저고가-01,37.571083,126.957027
현저고가-02,37.571136,126.95774
현저고가-03,37.571246,126.958428
현저고가-04,37.571457,126.959072
현저고가-05,37.571755,126.959625
현저고가-06,37.572056,126.960104
현저고가-07,37.572304,126.960616
현저고가-08,37.572389,126.961206
현저고가-09,37.572373,126.961808
현저고가-10,37.572354,126.962411
현저고가-11,37.572489,126.96209
현저고가-12,37.572508,126.961492
현저고가-13,37.572495,126.960846
현저고가-14,37.572301,126.960236
현저고가-15,37.571992,126.959751
현저고가-16,37.571712,126.959289
현저고가-17,37.571453,126.958691
현저고가-18,37.571294,126.958035
현저고가-19,37.571227,126.95738
